"caseId","activity","timestamp"
"43","helper transition 15[{acquisition within group posted}->{XOR}]","63589724707988"
"44","END FUNCTION","63589728307988"
"45","END FUNCTION","63589728307988"
"45","END EVENT","63589731907988"
"35","END EVENT","63589731907988"
"39","START EVENT","63589922707988"
"39","START EVENT","63589922707988"
"35","START FUNCTION","63589926307988"
"33","START FUNCTION","63589926307988"
"32","helper transition 20[{XOR}->{new master record is necessary}]","63589929907988"
"0","helper transition 20[{XOR}->{new master record is necessary}]","63589929907988"
"0","new master record is necessary","63589933507988"
"38","new master record is necessary","63589933507988"
"45","helper transition 18[{new master record is necessary}->{XOR}]","63589937107988"
"38","helper transition 18[{new master record is necessary}->{XOR}]","63589937107988"
"45","creation of master record for tangible assets","63589940707988"
"28","creation of master record for tangible assets","63589940707988"
"36","helper transition 4[{XOR}->{retirement within group to be posted}]","63589944307988"
"0","helper transition 4[{XOR}->{retirement within group to be posted}]","63589944307988"
"0","retirement within group to be posted","63589947907988"
"0","retirement within group to be posted","63589947907988"
"42","retirement","63589951507988"
"45","retirement","63589951507988"
"0","retirement from group posted","63589955107988"
"0","retirement from group posted","63589955107988"
"0","helper transition 7[{retirement from group posted}->{XOR}]","63589958707988"
"14","helper transition 7[{retirement from group posted}->{XOR}]","63589958707988"
"0","END FUNCTION","63589962307988"
"0","END FUNCTION","63589962307988"
"0","END EVENT","63589965907988"
"0","END EVENT","63589965907988"
"46","START EVENT","63590063107988"
"47","START EVENT","63590063107988"
"41","asset transfer within a client exists","63586031107988"
"0","START FUNCTION","63590066707988"
"39","START FUNCTION","63590066707988"
"22","asset transfer within a client exists","63586031107988"
"0","transfer within a client","63586034707988"
"25","helper transition 14[{XOR}->{fixed asset was bought w/o purchase order}]","63584897107988"
"0","helper transition 14[{XOR}->{fixed asset was bought w/o purchase order}]","63584897107988"
"0","fixed asset was bought w/o purchase order","63584900707988"
"0","fixed asset was bought w/o purchase order","63584900707988"
"0","helper transition 11[{fixed asset was bought w/o purchase order}->{XOR}]","63584904307988"
"0","creation of master record for tangible assets","63588000307988"
"0","helper transition 19[{XOR}->{acquisition within group to be posted}]","63588003907988"
"43","helper transition 19[{XOR}->{acquisition within group to be posted}]","63588003907988"
"28","acquisition within group to be posted","63588007507988"
"29","acquisition within group to be posted","63588007507988"
"47","processing of asset acquisition","63588011107988"
"0","processing of asset acquisition","63588011107988"
"0","helper transition 3[{asset master record does not exist}->{XOR}]","63587780707988"
"45","acquisition within group posted","63588014707988"
"0","acquisition within group posted","63588014707988"
"0","creation of master record for tangible assets","63587784307988"
"0","creation of master record for tangible assets","63587784307988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63587787907988"
"38","helper transition 17[{XOR}->{asset transfer within a client exists}]","63587787907988"
"0","asset transfer within a client exists","63587791507988"
"26","asset transfer within a client exists","63587791507988"
"39","transfer within a client","63587795107988"
"0","transfer within a client","63587795107988"
"48","10 transition","63587798707988"
"49","10 transition","63587798707988"
"49","acquisition is posted in target company code","63587802307988"
"47","acquisition is posted in target company code","63587802307988"
"29","retirement is posted in source company code","63587805907988"
"0","retirement is posted in source company code","63587805907988"
"32","start 4 transition","63587809507988"
"47","start 4 transition","63587809507988"
"0","END FUNCTION","63587813107988"
"0","END FUNCTION","63587813107988"
"0","END EVENT","63587816707988"
"46","END EVENT","63587816707988"
"2","transfer within a client","63586034707988"
"0","START EVENT","63587121907988"
"15","START EVENT","63587121907988"
"38","START FUNCTION","63587125507988"
"13","START FUNCTION","63587125507988"
"49","helper transition 12[{XOR}->{asset master record does not exist}]","63587129107988"
"0","helper transition 12[{XOR}->{asset master record does not exist}]","63587129107988"
"33","10 transition","63586038307988"
"40","10 transition","63586038307988"
"0","acquisition is posted in target company code","63586041907988"
"0","acquisition is posted in target company code","63586041907988"
"7","retirement is posted in source company code","63586045507988"
"0","retirement is posted in source company code","63586045507988"
"0","start 4 transition","63586049107988"
"50","start 4 transition","63586049107988"
"51","END FUNCTION","63586052707988"
"50","END FUNCTION","63586052707988"
"49","END EVENT","63586056307988"
"22","END EVENT","63586056307988"
"48","helper transition 11[{fixed asset was bought w/o purchase order}->{XOR}]","63584904307988"
"0","START EVENT","63584562307988"
"20","START EVENT","63584562307988"
"51","START FUNCTION","63584565907988"
"0","START FUNCTION","63584565907988"
"0","helper transition 14[{XOR}->{fixed asset was bought w/o purchase order}]","63584569507988"
"0","helper transition 14[{XOR}->{fixed asset was bought w/o purchase order}]","63584569507988"
"34","fixed asset was bought w/o purchase order","63584573107988"
"41","helper transition 15[{acquisition within group posted}->{XOR}]","63588018307988"
"0","helper transition 15[{acquisition within group posted}->{XOR}]","63588018307988"
"25","END FUNCTION","63588021907988"
"0","END FUNCTION","63588021907988"
"0","END EVENT","63588025507988"
"0","END EVENT","63588025507988"
"32","START EVENT","63588169507988"
"0","asset master record does not exist","63587132707988"
"0","asset master record does not exist","63587132707988"
"48","helper transition 3[{asset master record does not exist}->{XOR}]","63587136307988"
"50","helper transition 3[{asset master record does not exist}->{XOR}]","63587136307988"
"51","creation of master record for tangible assets","63587139907988"
"0","creation of master record for tangible assets","63587139907988"
"52","helper transition 19[{XOR}->{acquisition within group to be posted}]","63587143507988"
"53","helper transition 19[{XOR}->{acquisition within group to be posted}]","63587143507988"
"51","acquisition within group to be posted","63587147107988"
"53","acquisition within group to be posted","63587147107988"
"0","processing of asset acquisition","63587150707988"
"49","creation of master record for tangible assets","63584907907988"
"0","creation of master record for tangible assets","63584907907988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63584911507988"
"0","helper transition 17[{XOR}->{asset transfer within a client exists}]","63584911507988"
"0","asset transfer within a client exists","63584915107988"
"43","asset transfer within a client exists","63584915107988"
"0","transfer within a client","63584918707988"
"0","transfer within a client","63584918707988"
"53","10 transition","63584922307988"
"0","10 transition","63584922307988"
"0","retirement is posted in source company code","63584925907988"
"0","retirement is posted in source company code","63584925907988"
"0","acquisition is posted in target company code","63584929507988"
"0","fixed asset was bought w/o purchase order","63584573107988"
"0","helper transition 11[{fixed asset was bought w/o purchase order}->{XOR}]","63584576707988"
"0","helper transition 11[{fixed asset was bought w/o purchase order}->{XOR}]","63584576707988"
"48","creation of master record for tangible assets","63584580307988"
"7","creation of master record for tangible assets","63584580307988"
"53","helper transition 19[{XOR}->{acquisition within group to be posted}]","63584583907988"
"43","helper transition 19[{XOR}->{acquisition within group to be posted}]","63584583907988"
"0","acquisition within group to be posted","63584587507988"
"0","acquisition within group to be posted","63584587507988"
"48","processing of asset acquisition","63584591107988"
"36","processing of asset acquisition","63584591107988"
"49","START EVENT","63588169507988"
"54","START FUNCTION","63588173107988"
"55","START FUNCTION","63588173107988"
"54","helper transition 6[{XOR}->{operating lease procedure should be used}]","63588176707988"
"55","helper transition 6[{XOR}->{operating lease procedure should be used}]","63588176707988"
"27","processing of asset acquisition","63587150707988"
"0","acquisition within group posted","63587154307988"
"0","acquisition within group posted","63587154307988"
"0","helper transition 15[{acquisition within group posted}->{XOR}]","63587157907988"
"0","helper transition 15[{acquisition within group posted}->{XOR}]","63587157907988"
"0","END FUNCTION","63587161507988"
"38","END FUNCTION","63587161507988"
"30","END EVENT","63587165107988"
"34","END EVENT","63587165107988"
"46","START EVENT","63587309107988"
"0","START EVENT","63587309107988"
"48","START FUNCTION","63587312707988"
"43","START FUNCTION","63587312707988"
"18","helper transition 12[{XOR}->{asset master record does not exist}]","63587316307988"
"0","helper transition 12[{XOR}->{asset master record does not exist}]","63587316307988"
"0","asset master record does not exist","63587319907988"
"52","asset master record does not exist","63587319907988"
"37","helper transition 3[{asset master record does not exist}->{XOR}]","63587323507988"
"50","helper transition 3[{asset master record does not exist}->{XOR}]","63587323507988"
"50","creation of master record for tangible assets","63587327107988"
"38","creation of master record for tangible assets","63587327107988"
"0","acquisition is posted in target company code","63584929507988"
"0","start 4 transition","63584933107988"
"0","start 4 transition","63584933107988"
"0","END FUNCTION","63584936707988"
"0","END FUNCTION","63584936707988"
"56","END EVENT","63584940307988"
"57","acquisition within group posted","63584594707988"
"0","acquisition within group posted","63584594707988"
"55","helper transition 15[{acquisition within group posted}->{XOR}]","63584598307988"
"0","helper transition 15[{acquisition within group posted}->{XOR}]","63584598307988"
"0","END FUNCTION","63584601907988"
"0","END FUNCTION","63584601907988"
"45","END EVENT","63584605507988"
"0","END EVENT","63584605507988"
"12","operating lease procedure should be used","63588180307988"
"39","operating lease procedure should be used","63588180307988"
"55","helper transition 8[{operating lease procedure should be used}->{XOR}]","63588183907988"
"0","helper transition 8[{operating lease procedure should be used}->{XOR}]","63588183907988"
"0","creation of master record for tangible assets","63588187507988"
"56","creation of master record for tangible assets","63588187507988"
"0","helper transition 4[{XOR}->{retirement within group to be posted}]","63588191107988"
"0","helper transition 4[{XOR}->{retirement within group to be posted}]","63588191107988"
"47","retirement within group to be posted","63588194707988"
"0","retirement within group to be posted","63588194707988"
"0","retirement","63588198307988"
"57","retirement","63588198307988"
"0","retirement from group posted","63588201907988"
"50","helper transition 4[{XOR}->{retirement within group to be posted}]","63587330707988"
"51","helper transition 4[{XOR}->{retirement within group to be posted}]","63587330707988"
"0","retirement within group to be posted","63587334307988"
"0","retirement within group to be posted","63587334307988"
"58","retirement","63587337907988"
"59","retirement","63587337907988"
"0","retirement from group posted","63587341507988"
"0","retirement from group posted","63587341507988"
"0","helper transition 7[{retirement from group posted}->{XOR}]","63587345107988"
"0","helper transition 7[{retirement from group posted}->{XOR}]","63587345107988"
"0","END FUNCTION","63587348707988"
"0","END FUNCTION","63587348707988"
"0","END EVENT","63587352307988"
"21","END EVENT","63587352307988"
"0","START EVENT","63587496307988"
"0","START EVENT","63587496307988"
"53","START FUNCTION","63587499907988"
"0","START FUNCTION","63587499907988"
"0","END EVENT","63584940307988"
"0","START EVENT","63585051907988"
"0","START EVENT","63585051907988"
"52","START FUNCTION","63585055507988"
"0","START FUNCTION","63585055507988"
"38","helper transition 14[{XOR}->{fixed asset was bought w/o purchase order}]","63585059107988"
"0","helper transition 14[{XOR}->{fixed asset was bought w/o purchase order}]","63585059107988"
"59","fixed asset was bought w/o purchase order","63585062707988"
"0","fixed asset was bought w/o purchase order","63585062707988"
"0","START EVENT","63584702707988"
"55","START EVENT","63584702707988"
"0","START FUNCTION","63584706307988"
"60","START FUNCTION","63584706307988"
"61","helper transition 14[{XOR}->{fixed asset was bought w/o purchase order}]","63584709907988"
"0","helper transition 14[{XOR}->{fixed asset was bought w/o purchase order}]","63584709907988"
"60","fixed asset was bought w/o purchase order","63584713507988"
"0","fixed asset was bought w/o purchase order","63584713507988"
"61","helper transition 11[{fixed asset was bought w/o purchase order}->{XOR}]","63584717107988"
"0","helper transition 11[{fixed asset was bought w/o purchase order}->{XOR}]","63584717107988"
"0","creation of master record for tangible assets","63584720707988"
"61","creation of master record for tangible assets","63584720707988"
"0","helper transition 4[{XOR}->{retirement within group to be posted}]","63584724307988"
"0","helper transition 4[{XOR}->{retirement within group to be posted}]","63584724307988"
"0","retirement within group to be posted","63584727907988"
"0","retirement within group to be posted","63584727907988"
"0","retirement","63584731507988"
"45","retirement","63584731507988"
"0","retirement from group posted","63584735107988"
"47","retirement from group posted","63584735107988"
"47","helper transition 7[{retirement from group posted}->{XOR}]","63584738707988"
"0","helper transition 7[{retirement from group posted}->{XOR}]","63584738707988"
"0","END FUNCTION","63584742307988"
"50","END FUNCTION","63584742307988"
"60","END EVENT","63584745907988"
"0","END EVENT","63584745907988"
"61","START EVENT","63584889907988"
"50","START EVENT","63584889907988"
"0","START FUNCTION","63584893507988"
"61","START FUNCTION","63584893507988"
"59","retirement from group posted","63588201907988"
"0","helper transition 7[{retirement from group posted}->{XOR}]","63588205507988"
"9","helper transition 7[{retirement from group posted}->{XOR}]","63588205507988"
"62","END FUNCTION","63588209107988"
"63","END FUNCTION","63588209107988"
"63","END EVENT","63588212707988"
"63","END EVENT","63588212707988"
"0","START EVENT","63588403507988"
"0","helper transition 11[{fixed asset was bought w/o purchase order}->{XOR}]","63585066307988"
"0","helper transition 11[{fixed asset was bought w/o purchase order}->{XOR}]","63585066307988"
"0","creation of master record for tangible assets","63585069907988"
"0","START EVENT","63588403507988"
"40","START FUNCTION","63588407107988"
"53","START FUNCTION","63588407107988"
"61","creation of master record for tangible assets","63585069907988"
"53","helper transition 17[{XOR}->{asset transfer within a client exists}]","63585073507988"
"46","helper transition 17[{XOR}->{asset transfer within a client exists}]","63585073507988"
"61","asset transfer within a client exists","63585077107988"
"0","asset transfer within a client exists","63585077107988"
"63","transfer within a client","63585080707988"
"59","transfer within a client","63585080707988"
"0","10 transition","63585084307988"
"31","10 transition","63585084307988"
"0","acquisition is posted in target company code","63585087907988"
"0","acquisition is posted in target company code","63585087907988"
"0","retirement is posted in source company code","63585091507988"
"42","retirement is posted in source company code","63585091507988"
"0","start 4 transition","63585095107988"
"0","start 4 transition","63585095107988"
"62","END FUNCTION","63585098707988"
"0","END FUNCTION","63585098707988"
"0","END EVENT","63585102307988"
"0","END EVENT","63585102307988"
