caseId,activity,timestamp,
277,Activity H,7/20/2018 22:17,
277,Activity E,7/20/2018 22:18,
277,Activity F,7/20/2018 22:19,
277,Activity E,7/20/2018 22:20,
277,Activity F,7/20/2018 22:21,
277,Activity E,7/20/2018 22:22,
277,Activity D,7/20/2018 22:23,
277,Activity G,7/20/2018 22:24,
277,Activity B,7/20/2018 22:26,
278,Activity A,7/21/2018 00:25,
278,Activity H,7/21/2018 00:27,
278,Activity C,7/21/2018 00:28,
278,Activity E,7/21/2018 00:29,
278,Activity D,7/21/2018 00:30,
278,Activity G,7/21/2018 00:31,
278,Activity B,7/21/2018 00:33,
279,Activity A,7/21/2018 00:29,
279,Activity H,7/21/2018 00:31,
279,Activity C,7/21/2018 00:32,
279,Activity E,7/21/2018 00:33,
279,Activity D,7/21/2018 00:34,
279,Activity G,7/21/2018 00:35,
279,Activity B,7/21/2018 00:37,
280,Activity A,7/21/2018 01:00,
280,Activity H,7/21/2018 01:02,
280,Activity C,7/21/2018 01:03,
280,Activity E,7/21/2018 01:04,
280,Activity D,7/21/2018 01:05,
280,Activity G,7/21/2018 01:06,
280,Activity B,7/21/2018 01:08,
281,Activity A,7/21/2018 03:06,
281,Activity H,7/21/2018 03:08,
281,Activity C,7/21/2018 03:09,
281,Activity E,7/21/2018 03:10,
281,Activity F,7/21/2018 03:11,
281,Activity E,7/21/2018 03:12,
281,Activity F,7/21/2018 03:13,
281,Activity E,7/21/2018 03:14,
281,Activity F,7/21/2018 03:15,
281,Activity E,7/21/2018 03:16,
281,Activity D,7/21/2018 03:17,
281,Activity G,7/21/2018 03:18,
281,Activity B,7/21/2018 03:20,
282,Activity A,7/21/2018 05:10,
282,Activity H,7/21/2018 05:12,
282,Activity C,7/21/2018 05:13,
282,Activity E,7/21/2018 05:14,
282,Activity F,7/21/2018 05:15,
282,Activity E,7/21/2018 05:16,
282,Activity D,7/21/2018 05:17,
282,Activity G,7/21/2018 05:18,
282,Activity B,7/21/2018 05:20,
283,Activity A,7/21/2018 05:20,
283,Activity C,7/21/2018 05:22,
283,Activity E,7/21/2018 05:23,
283,Activity D,7/21/2018 05:24,
283,Activity H,7/21/2018 05:25,
283,Activity G,7/21/2018 05:26,
283,Activity B,7/21/2018 05:28,
284,Activity A,7/21/2018 06:24,
284,Activity C,7/21/2018 06:26,
284,Activity E,7/21/2018 06:27,
284,Activity F,7/21/2018 06:28,
284,Activity H,7/21/2018 06:29,
284,Activity E,7/21/2018 06:30,
284,Activity D,7/21/2018 06:31,
284,Activity G,7/21/2018 06:32,
284,Activity B,7/21/2018 06:34,
285,Activity A,7/21/2018 12:36,
285,Activity C,7/21/2018 12:38,
285,Activity E,7/21/2018 12:39,
285,Activity D,7/21/2018 12:40,
285,Activity G,7/21/2018 12:41,
285,Activity H,7/21/2018 12:42,
285,Activity B,7/21/2018 12:44,
286,Activity A,7/21/2018 12:52,
286,Activity C,7/21/2018 12:54,
286,Activity H,7/21/2018 12:55,
286,Activity E,7/21/2018 12:56,
286,Activity D,7/21/2018 12:57,
286,Activity G,7/21/2018 12:58,
286,Activity B,7/21/2018 13:00,
287,Activity A,7/21/2018 14:42,
287,Activity H,7/21/2018 14:44,
287,Activity C,7/21/2018 14:45,
287,Activity E,7/21/2018 14:46,
287,Activity F,7/21/2018 14:47,
287,Activity E,7/21/2018 14:48,
287,Activity D,7/21/2018 14:49,
287,Activity G,7/21/2018 14:50,
287,Activity B,7/21/2018 14:52,
288,Activity A,7/21/2018 15:54,
288,Activity C,7/21/2018 15:56,
288,Activity E,7/21/2018 15:57,
288,Activity F,7/21/2018 15:58,
288,Activity H,7/21/2018 15:59,
288,Activity E,7/21/2018 16:00,
288,Activity D,7/21/2018 16:01,
288,Activity G,7/21/2018 16:02,
288,Activity B,7/21/2018 16:04,
289,Activity A,7/21/2018 16:10,
289,Activity C,7/21/2018 16:12,
289,Activity E,7/21/2018 16:13,
289,Activity D,7/21/2018 16:14,
289,Activity G,7/21/2018 16:15,
289,Activity H,7/21/2018 16:16,
289,Activity B,7/21/2018 16:18,
290,Activity A,7/21/2018 16:54,
290,Activity H,7/21/2018 16:56,
290,Activity C,7/21/2018 16:57,
290,Activity E,7/21/2018 16:58,
290,Activity D,7/21/2018 16:59,
290,Activity G,7/21/2018 17:00,
290,Activity B,7/21/2018 17:02,
291,Activity A,7/21/2018 22:51,
291,Activity H,7/21/2018 22:53,
291,Activity C,7/21/2018 22:54,
291,Activity E,7/21/2018 22:55,
291,Activity F,7/21/2018 22:56,
291,Activity E,7/21/2018 22:57,
291,Activity D,7/21/2018 22:58,
291,Activity G,7/21/2018 22:59,
291,Activity B,7/21/2018 23:01,
292,Activity A,7/22/2018 02:05,
292,Activity C,7/22/2018 02:07,
292,Activity H,7/22/2018 02:08,
292,Activity E,7/22/2018 02:09,
292,Activity D,7/22/2018 02:10,
292,Activity G,7/22/2018 02:11,
292,Activity B,7/22/2018 02:13,
293,Activity A,7/22/2018 02:53,
293,Activity H,7/22/2018 02:55,
293,Activity C,7/22/2018 02:56,
293,Activity E,7/22/2018 02:57,
293,Activity D,7/22/2018 02:58,
293,Activity G,7/22/2018 02:59,
293,Activity B,7/22/2018 03:01,
294,Activity A,7/22/2018 04:04,
294,Activity C,7/22/2018 04:06,
294,Activity H,7/22/2018 04:07,
294,Activity E,7/22/2018 04:08,
294,Activity F,7/22/2018 04:09,
294,Activity E,7/22/2018 04:10,
294,Activity F,7/22/2018 04:11,
294,Activity E,7/22/2018 04:12,
294,Activity F,7/22/2018 04:13,
294,Activity E,7/22/2018 04:14,
294,Activity D,7/22/2018 04:15,
294,Activity G,7/22/2018 04:16,
294,Activity B,7/22/2018 04:18,
295,Activity A,7/22/2018 06:58,
295,Activity C,7/22/2018 07:00,
295,Activity H,7/22/2018 07:01,
295,Activity E,7/22/2018 07:02,
295,Activity D,7/22/2018 07:03,
295,Activity G,7/22/2018 07:04,
295,Activity B,7/22/2018 07:06,
296,Activity A,7/22/2018 08:16,
296,Activity H,7/22/2018 08:18,
296,Activity C,7/22/2018 08:19,
296,Activity E,7/22/2018 08:20,
296,Activity F,7/22/2018 08:21,
296,Activity E,7/22/2018 08:22,
296,Activity F,7/22/2018 08:23,
296,Activity E,7/22/2018 08:24,
296,Activity F,7/22/2018 08:25,
296,Activity E,7/22/2018 08:26,
296,Activity D,7/22/2018 08:27,
296,Activity G,7/22/2018 08:28,
296,Activity B,7/22/2018 08:30,
297,Activity A,7/22/2018 08:29,
297,Activity C,7/22/2018 08:31,
297,Activity H,7/22/2018 08:32,
297,Activity E,7/22/2018 08:33,
297,Activity D,7/22/2018 08:34,
297,Activity G,7/22/2018 08:35,
297,Activity B,7/22/2018 08:37,
298,Activity A,7/22/2018 10:45,
298,Activity H,7/22/2018 10:47,
298,Activity C,7/22/2018 10:48,
298,Activity E,7/22/2018 10:49,
298,Activity F,7/22/2018 10:50,
298,Activity E,7/22/2018 10:51,
298,Activity D,7/22/2018 10:52,
298,Activity G,7/22/2018 10:53,
298,Activity B,7/22/2018 10:55,
299,Activity A,7/22/2018 12:54,
299,Activity C,7/22/2018 12:56,
299,Activity E,7/22/2018 12:57,
299,Activity D,7/22/2018 12:58,
299,Activity G,7/22/2018 12:59,
299,Activity H,7/22/2018 13:00,
299,Activity B,7/22/2018 13:02,
300,Activity A,7/22/2018 14:30,
300,Activity C,7/22/2018 14:32,
300,Activity H,7/22/2018 14:33,
300,Activity E,7/22/2018 14:34,
300,Activity D,7/22/2018 14:35,
300,Activity G,7/22/2018 14:36,
300,Activity B,7/22/2018 14:38,
301,Activity A,7/22/2018 15:39,
301,Activity H,7/22/2018 15:41,
301,Activity C,7/22/2018 15:42,
301,Activity E,7/22/2018 15:43,
301,Activity D,7/22/2018 15:44,
301,Activity G,7/22/2018 15:45,
301,Activity B,7/22/2018 15:47,
302,Activity A,7/22/2018 18:23,
302,Activity C,7/22/2018 18:25,
302,Activity H,7/22/2018 18:26,
302,Activity E,7/22/2018 18:27,
302,Activity D,7/22/2018 18:28,
302,Activity G,7/22/2018 18:29,
302,Activity B,7/22/2018 18:31,
303,Activity A,7/22/2018 18:52,
303,Activity H,7/22/2018 18:54,
303,Activity C,7/22/2018 18:55,
303,Activity E,7/22/2018 18:56,
303,Activity D,7/22/2018 18:57,
303,Activity G,7/22/2018 18:58,
303,Activity B,7/22/2018 19:00,
304,Activity A,7/22/2018 19:54,
304,Activity H,7/22/2018 19:56,
304,Activity C,7/22/2018 19:57,
304,Activity E,7/22/2018 19:58,
304,Activity F,7/22/2018 19:59,
304,Activity E,7/22/2018 20:00,
304,Activity D,7/22/2018 20:01,
304,Activity G,7/22/2018 20:02,
304,Activity B,7/22/2018 20:04,
305,Activity A,7/22/2018 20:04,
305,Activity C,7/22/2018 20:06,
305,Activity E,7/22/2018 20:07,
305,Activity D,7/22/2018 20:08,
305,Activity H,7/22/2018 20:09,
305,Activity G,7/22/2018 20:10,
305,Activity B,7/22/2018 20:12,
306,Activity A,7/23/2018 00:10,
306,Activity H,7/23/2018 00:12,
306,Activity C,7/23/2018 00:13,
306,Activity E,7/23/2018 00:14,
306,Activity F,7/23/2018 00:15,
306,Activity E,7/23/2018 00:16,
306,Activity D,7/23/2018 00:17,
306,Activity G,7/23/2018 00:18,
306,Activity B,7/23/2018 00:20,
307,Activity A,7/23/2018 08:05,
307,Activity C,7/23/2018 08:07,
307,Activity H,7/23/2018 08:08,
307,Activity E,7/23/2018 08:09,
307,Activity F,7/23/2018 08:10,
307,Activity E,7/23/2018 08:11,
307,Activity F,7/23/2018 08:12,
307,Activity E,7/23/2018 08:13,
307,Activity F,7/23/2018 08:14,
307,Activity E,7/23/2018 08:15,
307,Activity F,7/23/2018 08:16,
307,Activity E,7/23/2018 08:17,
307,Activity D,7/23/2018 08:18,
307,Activity G,7/23/2018 08:19,
307,Activity B,7/23/2018 08:21,
308,Activity A,7/23/2018 12:08,
308,Activity C,7/23/2018 12:10,
308,Activity H,7/23/2018 12:11,
308,Activity E,7/23/2018 12:12,
308,Activity D,7/23/2018 12:13,
308,Activity G,7/23/2018 12:14,
308,Activity B,7/23/2018 12:16,
309,Activity A,7/23/2018 14:54,
309,Activity C,7/23/2018 14:56,
309,Activity H,7/23/2018 14:57,
309,Activity E,7/23/2018 14:58,
309,Activity D,7/23/2018 14:59,
309,Activity G,7/23/2018 15:00,
309,Activity B,7/23/2018 15:02,
310,Activity A,7/23/2018 15:06,
310,Activity C,7/23/2018 15:08,
310,Activity E,7/23/2018 15:09,
310,Activity F,7/23/2018 15:10,
310,Activity H,7/23/2018 15:11,
310,Activity E,7/23/2018 15:12,
310,Activity D,7/23/2018 15:13,
310,Activity G,7/23/2018 15:14,
310,Activity B,7/23/2018 15:16,
311,Activity A,7/23/2018 15:16,
311,Activity H,7/23/2018 15:18,
311,Activity C,7/23/2018 15:19,
311,Activity E,7/23/2018 15:20,
311,Activity F,7/23/2018 15:21,
311,Activity E,7/23/2018 15:22,
311,Activity F,7/23/2018 15:23,
311,Activity E,7/23/2018 15:24,
311,Activity F,7/23/2018 15:25,
311,Activity E,7/23/2018 15:26,
311,Activity D,7/23/2018 15:27,
311,Activity G,7/23/2018 15:28,
311,Activity B,7/23/2018 15:30,
312,Activity A,7/23/2018 16:00,
312,Activity H,7/23/2018 16:02,
312,Activity C,7/23/2018 16:03,
312,Activity E,7/23/2018 16:04,
312,Activity F,7/23/2018 16:05,
312,Activity E,7/23/2018 16:06,
312,Activity D,7/23/2018 16:07,
312,Activity G,7/23/2018 16:08,
312,Activity B,7/23/2018 16:10,
313,Activity A,7/23/2018 16:04,
313,Activity H,7/23/2018 16:06,
313,Activity C,7/23/2018 16:07,
313,Activity E,7/23/2018 16:08,
313,Activity D,7/23/2018 16:09,
313,Activity G,7/23/2018 16:10,
313,Activity B,7/23/2018 16:12,
314,Activity A,7/23/2018 17:26,
314,Activity C,7/23/2018 17:28,
314,Activity H,7/23/2018 17:29,
314,Activity E,7/23/2018 17:30,
314,Activity F,7/23/2018 17:31,
314,Activity E,7/23/2018 17:32,
314,Activity D,7/23/2018 17:33,
314,Activity G,7/23/2018 17:34,
314,Activity B,7/23/2018 17:36,
315,Activity A,7/23/2018 20:29,
315,Activity H,7/23/2018 20:31,
315,Activity C,7/23/2018 20:32,
315,Activity E,7/23/2018 20:33,
315,Activity F,7/23/2018 20:34,
315,Activity E,7/23/2018 20:35,
315,Activity D,7/23/2018 20:36,
315,Activity G,7/23/2018 20:37,
315,Activity B,7/23/2018 20:39,
316,Activity A,7/23/2018 21:05,
316,Activity C,7/23/2018 21:07,
316,Activity H,7/23/2018 21:08,
316,Activity E,7/23/2018 21:09,
316,Activity F,7/23/2018 21:10,
316,Activity E,7/23/2018 21:11,
316,Activity D,7/23/2018 21:12,
316,Activity G,7/23/2018 21:13,
316,Activity B,7/23/2018 21:15,
317,Activity A,7/23/2018 21:28,
317,Activity C,7/23/2018 21:30,
317,Activity E,7/23/2018 21:31,
317,Activity F,7/23/2018 21:32,
317,Activity H,7/23/2018 21:33,
317,Activity E,7/23/2018 21:34,
317,Activity D,7/23/2018 21:35,
317,Activity G,7/23/2018 21:36,
317,Activity B,7/23/2018 21:38,
318,Activity A,7/23/2018 22:15,
318,Activity H,7/23/2018 22:17,
318,Activity C,7/23/2018 22:18,
318,Activity E,7/23/2018 22:19,
318,Activity F,7/23/2018 22:20,
318,Activity E,7/23/2018 22:21,
318,Activity F,7/23/2018 22:22,
318,Activity E,7/23/2018 22:23,
318,Activity F,7/23/2018 22:24,
318,Activity E,7/23/2018 22:25,
318,Activity D,7/23/2018 22:26,
318,Activity G,7/23/2018 22:27,
318,Activity B,7/23/2018 22:29,
319,Activity A,7/23/2018 22:16,
319,Activity H,7/23/2018 22:18,
319,Activity C,7/23/2018 22:19,
319,Activity E,7/23/2018 22:20,
319,Activity D,7/23/2018 22:21,
319,Activity G,7/23/2018 22:22,
319,Activity B,7/23/2018 22:24,
320,Activity A,7/23/2018 23:09,
320,Activity H,7/23/2018 23:11,
320,Activity C,7/23/2018 23:12,
320,Activity E,7/23/2018 23:13,
320,Activity D,7/23/2018 23:14,
320,Activity G,7/23/2018 23:15,
320,Activity B,7/23/2018 23:17,
321,Activity A,7/24/2018 00:24,
321,Activity C,7/24/2018 00:26,
321,Activity E,7/24/2018 00:27,
321,Activity D,7/24/2018 00:28,
321,Activity G,7/24/2018 00:29,
321,Activity H,7/24/2018 00:30,
321,Activity B,7/24/2018 00:32,
322,Activity A,7/24/2018 00:33,
322,Activity C,7/24/2018 00:35,
322,Activity H,7/24/2018 00:36,
322,Activity E,7/24/2018 00:37,
322,Activity F,7/24/2018 00:38,
322,Activity E,7/24/2018 00:39,
322,Activity F,7/24/2018 00:40,
322,Activity E,7/24/2018 00:41,
322,Activity D,7/24/2018 00:42,
322,Activity G,7/24/2018 00:43,
322,Activity B,7/24/2018 00:45,
323,Activity A,7/24/2018 01:27,
323,Activity C,7/24/2018 01:29,
323,Activity H,7/24/2018 01:30,
323,Activity E,7/24/2018 01:31,
323,Activity F,7/24/2018 01:32,
323,Activity E,7/24/2018 01:33,
323,Activity D,7/24/2018 01:34,
323,Activity G,7/24/2018 01:35,
323,Activity B,7/24/2018 01:37,
324,Activity A,7/24/2018 03:40,
324,Activity H,7/24/2018 03:42,
324,Activity C,7/24/2018 03:43,
324,Activity E,7/24/2018 03:44,
324,Activity F,7/24/2018 03:45,
324,Activity E,7/24/2018 03:46,
324,Activity D,7/24/2018 03:47,
324,Activity G,7/24/2018 03:48,
324,Activity B,7/24/2018 03:50,
325,Activity A,7/24/2018 04:21,
325,Activity C,7/24/2018 04:23,
325,Activity E,7/24/2018 04:24,
325,Activity F,7/24/2018 04:25,
325,Activity E,7/24/2018 04:26,
325,Activity H,7/24/2018 04:27,
325,Activity F,7/24/2018 04:28,
325,Activity E,7/24/2018 04:29,
325,Activity F,7/24/2018 04:30,
325,Activity E,7/24/2018 04:31,
325,Activity D,7/24/2018 04:32,
325,Activity G,7/24/2018 04:33,
325,Activity B,7/24/2018 04:35,
326,Activity A,7/24/2018 05:17,
326,Activity H,7/24/2018 05:19,
326,Activity C,7/24/2018 05:20,
326,Activity E,7/24/2018 05:21,
326,Activity D,7/24/2018 05:22,
326,Activity G,7/24/2018 05:23,
326,Activity B,7/24/2018 05:25,
327,Activity A,7/24/2018 06:43,
327,Activity H,7/24/2018 06:45,
327,Activity C,7/24/2018 06:46,
327,Activity E,7/24/2018 06:47,
327,Activity F,7/24/2018 06:48,
327,Activity E,7/24/2018 06:49,
327,Activity F,7/24/2018 06:50,
327,Activity E,7/24/2018 06:51,
327,Activity F,7/24/2018 06:52,
327,Activity E,7/24/2018 06:53,
327,Activity F,7/24/2018 06:54,
327,Activity E,7/24/2018 06:55,
327,Activity F,7/24/2018 06:56,
327,Activity E,7/24/2018 06:57,
327,Activity D,7/24/2018 06:58,
327,Activity G,7/24/2018 06:59,
327,Activity B,7/24/2018 07:01,
328,Activity A,7/24/2018 08:05,
328,Activity C,7/24/2018 08:07,
328,Activity E,7/24/2018 08:08,
328,Activity D,7/24/2018 08:09,
328,Activity H,7/24/2018 08:10,
328,Activity G,7/24/2018 08:11,
328,Activity B,7/24/2018 08:13,
329,Activity A,7/24/2018 08:20,
329,Activity C,7/24/2018 08:22,
329,Activity H,7/24/2018 08:23,
329,Activity E,7/24/2018 08:24,
329,Activity F,7/24/2018 08:25,
329,Activity E,7/24/2018 08:26,
329,Activity F,7/24/2018 08:27,
329,Activity E,7/24/2018 08:28,
329,Activity D,7/24/2018 08:29,
329,Activity G,7/24/2018 08:30,
329,Activity B,7/24/2018 08:32,
330,Activity A,7/24/2018 09:55,
330,Activity H,7/24/2018 09:57,
330,Activity C,7/24/2018 09:58,
330,Activity E,7/24/2018 09:59,
330,Activity F,7/24/2018 10:00,
330,Activity E,7/24/2018 10:01,
330,Activity F,7/24/2018 10:02,
330,Activity E,7/24/2018 10:03,
330,Activity F,7/24/2018 10:04,
330,Activity E,7/24/2018 10:05,
330,Activity D,7/24/2018 10:06,
330,Activity G,7/24/2018 10:07,
330,Activity B,7/24/2018 10:09,
331,Activity A,7/24/2018 11:36,
331,Activity H,7/24/2018 11:38,
331,Activity C,7/24/2018 11:39,
331,Activity E,7/24/2018 11:40,
331,Activity F,7/24/2018 11:41,
331,Activity E,7/24/2018 11:42,
331,Activity F,7/24/2018 11:43,
331,Activity E,7/24/2018 11:44,
331,Activity F,7/24/2018 11:45,
331,Activity E,7/24/2018 11:46,
331,Activity D,7/24/2018 11:47,
331,Activity G,7/24/2018 11:48,
331,Activity B,7/24/2018 11:50,
332,Activity A,7/24/2018 13:19,
332,Activity C,7/24/2018 13:21,
332,Activity E,7/24/2018 13:22,
332,Activity D,7/24/2018 13:23,
332,Activity G,7/24/2018 13:24,
332,Activity H,7/24/2018 13:25,
332,Activity B,7/24/2018 13:27,
333,Activity A,7/24/2018 14:01,
333,Activity C,7/24/2018 14:03,
333,Activity E,7/24/2018 14:04,
333,Activity F,7/24/2018 14:05,
333,Activity H,7/24/2018 14:06,
333,Activity E,7/24/2018 14:07,
333,Activity D,7/24/2018 14:08,
333,Activity G,7/24/2018 14:09,
333,Activity B,7/24/2018 14:11,
334,Activity A,7/24/2018 14:24,
334,Activity C,7/24/2018 14:26,
334,Activity E,7/24/2018 14:27,
334,Activity H,7/24/2018 14:28,
334,Activity F,7/24/2018 14:29,
334,Activity E,7/24/2018 14:30,
334,Activity F,7/24/2018 14:31,
334,Activity E,7/24/2018 14:32,
334,Activity F,7/24/2018 14:33,
334,Activity E,7/24/2018 14:34,
334,Activity D,7/24/2018 14:35,
334,Activity G,7/24/2018 14:36,
334,Activity B,7/24/2018 14:38,
335,Activity A,7/24/2018 15:14,
335,Activity C,7/24/2018 15:16,
335,Activity E,7/24/2018 15:17,
335,Activity F,7/24/2018 15:18,
335,Activity E,7/24/2018 15:19,
335,Activity F,7/24/2018 15:20,
335,Activity H,7/24/2018 15:21,
335,Activity E,7/24/2018 15:22,
335,Activity F,7/24/2018 15:23,
335,Activity E,7/24/2018 15:24,
335,Activity F,7/24/2018 15:25,
335,Activity E,7/24/2018 15:26,
335,Activity D,7/24/2018 15:27,
335,Activity G,7/24/2018 15:28,
335,Activity B,7/24/2018 15:30,
336,Activity A,7/24/2018 17:16,
336,Activity C,7/24/2018 17:18,
336,Activity H,7/24/2018 17:19,
336,Activity E,7/24/2018 17:20,
336,Activity D,7/24/2018 17:21,
336,Activity G,7/24/2018 17:22,
336,Activity B,7/24/2018 17:24,
337,Activity A,7/24/2018 17:22,
337,Activity H,7/24/2018 17:24,
337,Activity C,7/24/2018 17:25,
337,Activity E,7/24/2018 17:26,
337,Activity D,7/24/2018 17:27,
337,Activity G,7/24/2018 17:28,
337,Activity B,7/24/2018 17:30,
338,Activity A,7/24/2018 17:59,
338,Activity H,7/24/2018 18:01,
338,Activity C,7/24/2018 18:02,
338,Activity E,7/24/2018 18:03,
338,Activity D,7/24/2018 18:04,
338,Activity G,7/24/2018 18:05,
338,Activity B,7/24/2018 18:07,
339,Activity A,7/25/2018 01:16,
339,Activity H,7/25/2018 01:18,
339,Activity C,7/25/2018 01:19,
339,Activity E,7/25/2018 01:20,
339,Activity F,7/25/2018 01:21,
339,Activity E,7/25/2018 01:22,
339,Activity D,7/25/2018 01:23,
339,Activity G,7/25/2018 01:24,
339,Activity B,7/25/2018 01:26,
340,Activity A,7/25/2018 02:24,
340,Activity C,7/25/2018 02:26,
340,Activity H,7/25/2018 02:27,
340,Activity E,7/25/2018 02:28,
340,Activity F,7/25/2018 02:29,
340,Activity E,7/25/2018 02:30,
340,Activity D,7/25/2018 02:31,
340,Activity G,7/25/2018 02:32,
340,Activity B,7/25/2018 02:34,
341,Activity A,7/25/2018 07:37,
341,Activity C,7/25/2018 07:39,
341,Activity E,7/25/2018 07:40,
341,Activity H,7/25/2018 07:41,
341,Activity F,7/25/2018 07:42,
341,Activity E,7/25/2018 07:43,
341,Activity F,7/25/2018 07:44,
341,Activity E,7/25/2018 07:45,
341,Activity D,7/25/2018 07:46,
341,Activity G,7/25/2018 07:47,
341,Activity B,7/25/2018 07:49,
342,Activity A,7/25/2018 09:07,
342,Activity C,7/25/2018 09:09,
342,Activity E,7/25/2018 09:10,
342,Activity D,7/25/2018 09:11,
342,Activity H,7/25/2018 09:12,
342,Activity G,7/25/2018 09:13,
342,Activity B,7/25/2018 09:15,
343,Activity A,7/25/2018 09:14,
343,Activity H,7/25/2018 09:16,
343,Activity C,7/25/2018 09:17,
343,Activity E,7/25/2018 09:18,
343,Activity D,7/25/2018 09:19,
343,Activity G,7/25/2018 09:20,
343,Activity B,7/25/2018 09:22,
344,Activity A,7/25/2018 09:24,
344,Activity C,7/25/2018 09:26,
344,Activity E,7/25/2018 09:27,
344,Activity H,7/25/2018 09:28,
344,Activity D,7/25/2018 09:29,
344,Activity G,7/25/2018 09:30,
344,Activity B,7/25/2018 09:32,
345,Activity A,7/25/2018 09:38,
345,Activity H,7/25/2018 09:40,
345,Activity C,7/25/2018 09:41,
345,Activity E,7/25/2018 09:42,
345,Activity D,7/25/2018 09:43,
345,Activity G,7/25/2018 09:44,
345,Activity B,7/25/2018 09:46,
346,Activity A,7/25/2018 12:16,
346,Activity H,7/25/2018 12:18,
346,Activity C,7/25/2018 12:19,
346,Activity E,7/25/2018 12:20,
346,Activity F,7/25/2018 12:21,
346,Activity E,7/25/2018 12:22,
346,Activity F,7/25/2018 12:23,
346,Activity E,7/25/2018 12:24,
346,Activity F,7/25/2018 12:25,
346,Activity E,7/25/2018 12:26,
346,Activity D,7/25/2018 12:27,
346,Activity G,7/25/2018 12:28,
346,Activity B,7/25/2018 12:30,
347,Activity A,7/25/2018 14:33,
347,Activity H,7/25/2018 14:35,
347,Activity C,7/25/2018 14:36,
347,Activity E,7/25/2018 14:37,
347,Activity F,7/25/2018 14:38,
347,Activity E,7/25/2018 14:39,
347,Activity F,7/25/2018 14:40,
347,Activity E,7/25/2018 14:41,
347,Activity F,7/25/2018 14:42,
347,Activity E,7/25/2018 14:43,
347,Activity D,7/25/2018 14:44,
347,Activity G,7/25/2018 14:45,
347,Activity B,7/25/2018 14:47,
348,Activity A,7/25/2018 15:39,
348,Activity C,7/25/2018 15:41,
348,Activity H,7/25/2018 15:42,
348,Activity E,7/25/2018 15:43,
348,Activity F,7/25/2018 15:44,
348,Activity E,7/25/2018 15:45,
348,Activity D,7/25/2018 15:46,
348,Activity G,7/25/2018 15:47,
348,Activity B,7/25/2018 15:49,
349,Activity A,7/25/2018 15:41,
349,Activity C,7/25/2018 15:43,
349,Activity H,7/25/2018 15:44,
349,Activity E,7/25/2018 15:45,
349,Activity D,7/25/2018 15:46,
349,Activity G,7/25/2018 15:47,
349,Activity B,7/25/2018 15:49,
350,Activity A,7/25/2018 19:15,
350,Activity H,7/25/2018 19:17,
350,Activity C,7/25/2018 19:18,
350,Activity E,7/25/2018 19:19,
350,Activity D,7/25/2018 19:20,
350,Activity G,7/25/2018 19:21,
350,Activity B,7/25/2018 19:23,
351,Activity A,7/25/2018 19:51,
351,Activity C,7/25/2018 19:53,
351,Activity H,7/25/2018 19:54,
351,Activity E,7/25/2018 19:55,
351,Activity F,7/25/2018 19:56,
351,Activity E,7/25/2018 19:57,
351,Activity F,7/25/2018 19:58,
351,Activity E,7/25/2018 19:59,
351,Activity D,7/25/2018 20:00,
351,Activity G,7/25/2018 20:01,
351,Activity B,7/25/2018 20:03,
352,Activity A,7/25/2018 20:01,
352,Activity H,7/25/2018 20:03,
352,Activity C,7/25/2018 20:04,
352,Activity E,7/25/2018 20:05,
352,Activity F,7/25/2018 20:06,
352,Activity E,7/25/2018 20:07,
352,Activity F,7/25/2018 20:08,
352,Activity E,7/25/2018 20:09,
352,Activity D,7/25/2018 20:10,
352,Activity G,7/25/2018 20:11,
352,Activity B,7/25/2018 20:13,
353,Activity A,7/25/2018 22:35,
353,Activity H,7/25/2018 22:37,
353,Activity C,7/25/2018 22:38,
353,Activity E,7/25/2018 22:39,
353,Activity F,7/25/2018 22:40,
353,Activity E,7/25/2018 22:41,
353,Activity D,7/25/2018 22:42,
353,Activity G,7/25/2018 22:43,
353,Activity B,7/25/2018 22:45,
354,Activity A,7/26/2018 00:49,
354,Activity H,7/26/2018 00:51,
354,Activity C,7/26/2018 00:52,
354,Activity E,7/26/2018 00:53,
354,Activity F,7/26/2018 00:54,
354,Activity E,7/26/2018 00:55,
354,Activity D,7/26/2018 00:56,
354,Activity G,7/26/2018 00:57,
354,Activity B,7/26/2018 00:59,
355,Activity A,7/26/2018 01:05,
355,Activity H,7/26/2018 01:07,
355,Activity C,7/26/2018 01:08,
355,Activity E,7/26/2018 01:09,
355,Activity F,7/26/2018 01:10,
355,Activity E,7/26/2018 01:11,
355,Activity F,7/26/2018 01:12,
355,Activity E,7/26/2018 01:13,
355,Activity F,7/26/2018 01:14,
355,Activity E,7/26/2018 01:15,
355,Activity D,7/26/2018 01:16,
355,Activity G,7/26/2018 01:17,
355,Activity B,7/26/2018 01:19,
356,Activity A,7/26/2018 01:10,
356,Activity H,7/26/2018 01:12,
356,Activity C,7/26/2018 01:13,
356,Activity E,7/26/2018 01:14,
356,Activity F,7/26/2018 01:15,
356,Activity E,7/26/2018 01:16,
356,Activity D,7/26/2018 01:17,
356,Activity G,7/26/2018 01:18,
356,Activity B,7/26/2018 01:20,
357,Activity A,7/26/2018 05:49,
357,Activity C,7/26/2018 05:51,
357,Activity H,7/26/2018 05:52,
357,Activity E,7/26/2018 05:53,
357,Activity F,7/26/2018 05:54,
357,Activity E,7/26/2018 05:55,
357,Activity F,7/26/2018 05:56,
357,Activity E,7/26/2018 05:57,
357,Activity F,7/26/2018 05:58,
357,Activity E,7/26/2018 05:59,
