case,activity,timestamp
276,a,14/03/2019 09:18:42
273,b,14/03/2019 09:18:52
277,a,14/03/2019 09:19:01
274,b,14/03/2019 09:19:14
278,a,14/03/2019 09:19:33
275,b,14/03/2019 09:19:34
279,a,14/03/2019 09:19:35
276,b,14/03/2019 09:19:42
273,d,14/03/2019 09:19:52
277,c,14/03/2019 09:20:01
274,d,14/03/2019 09:20:14
278,c,14/03/2019 09:20:33
275,d,14/03/2019 09:20:34
279,c,14/03/2019 09:20:35
276,d,14/03/2019 09:20:42
280,a,14/03/2019 09:20:58
277,d,14/03/2019 09:21:01
281,a,14/03/2019 09:21:19
282,a,14/03/2019 09:21:26
278,d,14/03/2019 09:21:33
279,d,14/03/2019 09:21:35
280,c,14/03/2019 09:21:58
283,a,14/03/2019 09:22:07
281,b,14/03/2019 09:22:19
282,c,14/03/2019 09:22:26
280,d,14/03/2019 09:22:58
283,c,14/03/2019 09:23:07
281,d,14/03/2019 09:23:19
284,a,14/03/2019 09:23:24
282,d,14/03/2019 09:23:26
283,d,14/03/2019 09:24:07
284,b,14/03/2019 09:24:24
285,a,14/03/2019 09:24:30
286,a,14/03/2019 09:25:03
284,d,14/03/2019 09:25:24
287,a,14/03/2019 09:25:27
285,b,14/03/2019 09:25:30
286,b,14/03/2019 09:26:03
287,c,14/03/2019 09:26:27
285,d,14/03/2019 09:26:30
286,d,14/03/2019 09:27:03
287,d,14/03/2019 09:27:27
288,a,14/03/2019 09:27:52
288,b,14/03/2019 09:28:52
288,d,14/03/2019 09:29:52
289,a,14/03/2019 09:31:16
289,b,14/03/2019 09:32:16
290,a,14/03/2019 09:32:59
289,d,14/03/2019 09:33:16
291,a,14/03/2019 09:33:32
290,b,14/03/2019 09:33:59
292,a,14/03/2019 09:34:11
291,c,14/03/2019 09:34:32
290,d,14/03/2019 09:34:59
292,b,14/03/2019 09:35:11
293,a,14/03/2019 09:35:27
291,d,14/03/2019 09:35:32
292,d,14/03/2019 09:36:11
293,b,14/03/2019 09:36:27
294,a,14/03/2019 09:37:15
293,d,14/03/2019 09:37:27
295,a,14/03/2019 09:37:30
296,a,14/03/2019 09:37:48
297,a,14/03/2019 09:38:07
294,b,14/03/2019 09:38:15
295,c,14/03/2019 09:38:30
296,b,14/03/2019 09:38:48
297,c,14/03/2019 09:39:07
294,d,14/03/2019 09:39:15
295,d,14/03/2019 09:39:30
298,a,14/03/2019 09:39:34
296,d,14/03/2019 09:39:48
297,d,14/03/2019 09:40:07
299,a,14/03/2019 09:40:26
298,c,14/03/2019 09:40:34
299,c,14/03/2019 09:41:26
298,d,14/03/2019 09:41:34
300,a,14/03/2019 09:41:51
301,a,14/03/2019 09:42:20
299,d,14/03/2019 09:42:26
300,c,14/03/2019 09:42:51
301,c,14/03/2019 09:43:20
300,d,14/03/2019 09:43:51
301,d,14/03/2019 09:44:20
302,a,14/03/2019 09:47:59
302,c,14/03/2019 09:48:59
303,a,14/03/2019 09:49:58
302,d,14/03/2019 09:49:59
304,a,14/03/2019 09:50:04
305,a,14/03/2019 09:50:07
306,a,14/03/2019 09:50:51
307,a,14/03/2019 09:50:51
303,b,14/03/2019 09:50:58
308,a,14/03/2019 09:50:59
309,a,14/03/2019 09:51:01
304,b,14/03/2019 09:51:04
305,c,14/03/2019 09:51:07
310,a,14/03/2019 09:51:33
306,b,14/03/2019 09:51:51
307,c,14/03/2019 09:51:51
303,d,14/03/2019 09:51:58
308,b,14/03/2019 09:51:59
309,b,14/03/2019 09:52:01
304,d,14/03/2019 09:52:04
305,d,14/03/2019 09:52:07
310,b,14/03/2019 09:52:33
306,d,14/03/2019 09:52:51
307,d,14/03/2019 09:52:51
308,d,14/03/2019 09:52:59
309,d,14/03/2019 09:53:01
311,a,14/03/2019 09:53:06
310,d,14/03/2019 09:53:33
311,b,14/03/2019 09:54:06
312,a,14/03/2019 09:54:57
311,d,14/03/2019 09:55:06
313,a,14/03/2019 09:55:13
314,a,14/03/2019 09:55:36
312,b,14/03/2019 09:55:57
315,a,14/03/2019 09:56:12
313,b,14/03/2019 09:56:13
314,b,14/03/2019 09:56:36
316,a,14/03/2019 09:56:56
312,d,14/03/2019 09:56:57
315,b,14/03/2019 09:57:12
313,d,14/03/2019 09:57:13
314,d,14/03/2019 09:57:36
316,c,14/03/2019 09:57:56
315,d,14/03/2019 09:58:12
316,d,14/03/2019 09:58:56
317,a,14/03/2019 09:58:58
318,a,14/03/2019 09:59:13
317,b,14/03/2019 09:59:58
318,c,14/03/2019 10:00:13
317,d,14/03/2019 10:00:58
318,d,14/03/2019 10:01:13
319,a,14/03/2019 10:01:26
320,a,14/03/2019 10:01:53
321,a,14/03/2019 10:01:54
322,a,14/03/2019 10:02:01
319,c,14/03/2019 10:02:26
320,b,14/03/2019 10:02:53
321,b,14/03/2019 10:02:54
322,c,14/03/2019 10:03:01
319,d,14/03/2019 10:03:26
320,d,14/03/2019 10:03:53
323,a,14/03/2019 10:03:54
321,d,14/03/2019 10:03:54
322,d,14/03/2019 10:04:01
324,a,14/03/2019 10:04:46
323,c,14/03/2019 10:04:54
324,b,14/03/2019 10:05:46
323,d,14/03/2019 10:05:54
324,d,14/03/2019 10:06:46
325,a,14/03/2019 10:08:11
326,a,14/03/2019 10:08:51
325,c,14/03/2019 10:09:11
326,c,14/03/2019 10:09:51
327,a,14/03/2019 10:09:56
325,d,14/03/2019 10:10:11
326,d,14/03/2019 10:10:51
327,c,14/03/2019 10:10:56
328,a,14/03/2019 10:11:45
327,d,14/03/2019 10:11:56
328,c,14/03/2019 10:12:45
328,d,14/03/2019 10:13:45
329,a,14/03/2019 10:15:17
329,c,14/03/2019 10:16:17
329,d,14/03/2019 10:17:17
330,a,14/03/2019 10:19:12
330,c,14/03/2019 10:20:12
331,a,14/03/2019 10:20:12
330,d,14/03/2019 10:21:12
331,b,14/03/2019 10:21:12
331,d,14/03/2019 10:22:12
332,a,14/03/2019 10:23:03
332,c,14/03/2019 10:24:03
332,d,14/03/2019 10:25:03
333,a,14/03/2019 10:26:03
334,a,14/03/2019 10:26:06
335,a,14/03/2019 10:26:26
336,a,14/03/2019 10:26:48
333,b,14/03/2019 10:27:03
334,b,14/03/2019 10:27:06
335,c,14/03/2019 10:27:26
336,c,14/03/2019 10:27:48
333,d,14/03/2019 10:28:03
334,d,14/03/2019 10:28:06
335,d,14/03/2019 10:28:26
336,d,14/03/2019 10:28:48
337,a,14/03/2019 10:30:21
338,a,14/03/2019 10:30:57
339,a,14/03/2019 10:31:09
337,c,14/03/2019 10:31:21
340,a,14/03/2019 10:31:29
338,b,14/03/2019 10:31:57
339,c,14/03/2019 10:32:09
337,d,14/03/2019 10:32:21
340,c,14/03/2019 10:32:29
341,a,14/03/2019 10:32:33
342,a,14/03/2019 10:32:43
338,d,14/03/2019 10:32:57
343,a,14/03/2019 10:33:00
339,d,14/03/2019 10:33:09
340,d,14/03/2019 10:33:29
341,b,14/03/2019 10:33:33
342,b,14/03/2019 10:33:43
344,a,14/03/2019 10:33:48
343,c,14/03/2019 10:34:00
345,a,14/03/2019 10:34:02
341,d,14/03/2019 10:34:33
342,d,14/03/2019 10:34:43
344,c,14/03/2019 10:34:48
343,d,14/03/2019 10:35:00
345,c,14/03/2019 10:35:02
346,a,14/03/2019 10:35:46
347,a,14/03/2019 10:35:46
344,d,14/03/2019 10:35:48
345,d,14/03/2019 10:36:02
346,b,14/03/2019 10:36:46
347,c,14/03/2019 10:36:46
348,a,14/03/2019 10:37:36
346,d,14/03/2019 10:37:46
347,d,14/03/2019 10:37:46
348,c,14/03/2019 10:38:36
348,d,14/03/2019 10:39:36
349,a,14/03/2019 10:43:34
350,a,14/03/2019 10:44:04
351,a,14/03/2019 10:44:11
352,a,14/03/2019 10:44:19
349,c,14/03/2019 10:44:34
353,a,14/03/2019 10:44:43
354,a,14/03/2019 10:44:58
350,b,14/03/2019 10:45:04
355,a,14/03/2019 10:45:06
351,b,14/03/2019 10:45:11
352,b,14/03/2019 10:45:19
356,a,14/03/2019 10:45:25
349,d,14/03/2019 10:45:34
357,a,14/03/2019 10:45:36
353,c,14/03/2019 10:45:43
354,b,14/03/2019 10:45:58
350,d,14/03/2019 10:46:04
355,b,14/03/2019 10:46:06
351,d,14/03/2019 10:46:11
352,d,14/03/2019 10:46:19
356,b,14/03/2019 10:46:25
357,c,14/03/2019 10:46:36
353,d,14/03/2019 10:46:43
354,d,14/03/2019 10:46:58
355,d,14/03/2019 10:47:06
356,d,14/03/2019 10:47:25
357,d,14/03/2019 10:47:36
358,a,14/03/2019 10:48:21
359,a,14/03/2019 10:48:48
358,b,14/03/2019 10:49:21
359,b,14/03/2019 10:49:48
360,a,14/03/2019 10:49:51
358,d,14/03/2019 10:50:21
359,d,14/03/2019 10:50:48
360,b,14/03/2019 10:50:51
361,a,14/03/2019 10:51:07
360,d,14/03/2019 10:51:51
361,b,14/03/2019 10:52:07
362,a,14/03/2019 10:52:46
361,d,14/03/2019 10:53:07
363,a,14/03/2019 10:53:24
364,a,14/03/2019 10:53:25
365,a,14/03/2019 10:53:28
362,c,14/03/2019 10:53:46
366,a,14/03/2019 10:53:59
367,a,14/03/2019 10:54:03
363,c,14/03/2019 10:54:24
364,b,14/03/2019 10:54:25
365,b,14/03/2019 10:54:28
362,d,14/03/2019 10:54:46
366,b,14/03/2019 10:54:59
367,c,14/03/2019 10:55:03
368,a,14/03/2019 10:55:08
369,a,14/03/2019 10:55:16
363,d,14/03/2019 10:55:24
364,d,14/03/2019 10:55:25
365,d,14/03/2019 10:55:28
370,a,14/03/2019 10:55:38
366,d,14/03/2019 10:55:59
367,d,14/03/2019 10:56:03
368,c,14/03/2019 10:56:08
369,b,14/03/2019 10:56:16
370,b,14/03/2019 10:56:38
368,d,14/03/2019 10:57:08
369,d,14/03/2019 10:57:16
370,d,14/03/2019 10:57:38
371,a,14/03/2019 10:59:39
372,a,14/03/2019 10:59:53
373,a,14/03/2019 11:00:24
371,b,14/03/2019 11:00:39
372,b,14/03/2019 11:00:53
373,b,14/03/2019 11:01:24
374,a,14/03/2019 11:01:38
371,d,14/03/2019 11:01:39
372,d,14/03/2019 11:01:53
373,d,14/03/2019 11:02:24
374,c,14/03/2019 11:02:38
375,a,14/03/2019 11:02:52
376,a,14/03/2019 11:02:54
374,d,14/03/2019 11:03:38
375,b,14/03/2019 11:03:52
376,b,14/03/2019 11:03:54
375,d,14/03/2019 11:04:52
376,d,14/03/2019 11:04:54
377,a,14/03/2019 11:06:03
377,b,14/03/2019 11:07:03
378,a,14/03/2019 11:07:41
377,d,14/03/2019 11:08:03
378,c,14/03/2019 11:08:41
379,a,14/03/2019 11:09:09
380,a,14/03/2019 11:09:24
378,d,14/03/2019 11:09:41
379,b,14/03/2019 11:10:09
380,c,14/03/2019 11:10:24
381,a,14/03/2019 11:10:37
382,a,14/03/2019 11:10:52
379,d,14/03/2019 11:11:09
380,d,14/03/2019 11:11:24
381,b,14/03/2019 11:11:37
383,a,14/03/2019 11:11:51
382,b,14/03/2019 11:11:52
384,a,14/03/2019 11:12:14
385,a,14/03/2019 11:12:21
381,d,14/03/2019 11:12:37
383,c,14/03/2019 11:12:51
382,d,14/03/2019 11:12:52
384,b,14/03/2019 11:13:14
385,b,14/03/2019 11:13:21
386,a,14/03/2019 11:13:50
383,d,14/03/2019 11:13:51
387,a,14/03/2019 11:14:02
384,d,14/03/2019 11:14:14
385,d,14/03/2019 11:14:21
388,a,14/03/2019 11:14:29
386,b,14/03/2019 11:14:50
387,b,14/03/2019 11:15:02
389,a,14/03/2019 11:15:26
388,c,14/03/2019 11:15:29
386,d,14/03/2019 11:15:50
387,d,14/03/2019 11:16:02
390,a,14/03/2019 11:16:03
391,a,14/03/2019 11:16:07
389,c,14/03/2019 11:16:26
388,d,14/03/2019 11:16:29
390,b,14/03/2019 11:17:03
391,c,14/03/2019 11:17:07
389,d,14/03/2019 11:17:26
392,a,14/03/2019 11:17:43
393,a,14/03/2019 11:17:55
390,d,14/03/2019 11:18:03
391,d,14/03/2019 11:18:07
392,c,14/03/2019 11:18:43
393,c,14/03/2019 11:18:55
392,d,14/03/2019 11:19:43
393,d,14/03/2019 11:19:55
394,a,14/03/2019 11:20:41
395,a,14/03/2019 11:20:59
396,a,14/03/2019 11:21:15
394,b,14/03/2019 11:21:41
395,b,14/03/2019 11:21:59
396,c,14/03/2019 11:22:15
397,a,14/03/2019 11:22:26
394,d,14/03/2019 11:22:41
395,d,14/03/2019 11:22:59
398,a,14/03/2019 11:23:05
399,a,14/03/2019 11:23:12
396,d,14/03/2019 11:23:15
397,b,14/03/2019 11:23:26
398,b,14/03/2019 11:24:05
399,c,14/03/2019 11:24:12
397,d,14/03/2019 11:24:26
398,d,14/03/2019 11:25:05
399,d,14/03/2019 11:25:12
400,a,14/03/2019 11:25:27
400,c,14/03/2019 11:26:27
400,d,14/03/2019 11:27:27
401,a,14/03/2019 11:29:23
401,b,14/03/2019 11:30:23
402,a,14/03/2019 11:30:31
403,a,14/03/2019 11:31:02
404,a,14/03/2019 11:31:13
401,d,14/03/2019 11:31:23
402,c,14/03/2019 11:31:31
405,a,14/03/2019 11:31:33
406,a,14/03/2019 11:31:47
403,b,14/03/2019 11:32:02
407,a,14/03/2019 11:32:08
404,c,14/03/2019 11:32:13
408,a,14/03/2019 11:32:30
402,d,14/03/2019 11:32:31
405,c,14/03/2019 11:32:33
406,c,14/03/2019 11:32:47
403,d,14/03/2019 11:33:02
407,c,14/03/2019 11:33:08
404,d,14/03/2019 11:33:13
408,b,14/03/2019 11:33:30
405,d,14/03/2019 11:33:33
409,a,14/03/2019 11:33:44
406,d,14/03/2019 11:33:47
407,d,14/03/2019 11:34:08
408,d,14/03/2019 11:34:30
409,b,14/03/2019 11:34:44
410,a,14/03/2019 11:34:45
409,d,14/03/2019 11:35:44
410,c,14/03/2019 11:35:45
410,d,14/03/2019 11:36:45
411,a,14/03/2019 11:37:01
411,b,14/03/2019 11:38:01
412,a,14/03/2019 11:38:59
411,d,14/03/2019 11:39:01
413,a,14/03/2019 11:39:01
414,a,14/03/2019 11:39:26
412,b,14/03/2019 11:39:59
413,b,14/03/2019 11:40:01
415,a,14/03/2019 11:40:14
414,c,14/03/2019 11:40:26
412,d,14/03/2019 11:40:59
413,d,14/03/2019 11:41:01
415,b,14/03/2019 11:41:14
414,d,14/03/2019 11:41:26
416,a,14/03/2019 11:41:35
417,a,14/03/2019 11:41:51
415,d,14/03/2019 11:42:14
416,b,14/03/2019 11:42:35
418,a,14/03/2019 11:42:42
417,b,14/03/2019 11:42:51
416,d,14/03/2019 11:43:35
418,b,14/03/2019 11:43:42
417,d,14/03/2019 11:43:51
419,a,14/03/2019 11:44:33
418,d,14/03/2019 11:44:42
420,a,14/03/2019 11:45:04
419,b,14/03/2019 11:45:33
420,b,14/03/2019 11:46:04
419,d,14/03/2019 11:46:33
421,a,14/03/2019 11:46:41
422,a,14/03/2019 11:46:57
420,d,14/03/2019 11:47:04
423,a,14/03/2019 11:47:25
424,a,14/03/2019 11:47:31
421,b,14/03/2019 11:47:41
422,b,14/03/2019 11:47:57
423,c,14/03/2019 11:48:25
424,b,14/03/2019 11:48:31
425,a,14/03/2019 11:48:37
421,d,14/03/2019 11:48:41
426,a,14/03/2019 11:48:44
422,d,14/03/2019 11:48:57
423,d,14/03/2019 11:49:25
424,d,14/03/2019 11:49:31
425,b,14/03/2019 11:49:37
426,c,14/03/2019 11:49:44
425,d,14/03/2019 11:50:37
426,d,14/03/2019 11:50:44
427,a,14/03/2019 11:51:13
427,b,14/03/2019 11:52:13
428,a,14/03/2019 11:52:50
427,d,14/03/2019 11:53:13
428,b,14/03/2019 11:53:50
428,d,14/03/2019 11:54:50
429,a,14/03/2019 11:55:43
430,a,14/03/2019 11:56:00
431,a,14/03/2019 11:56:15
429,c,14/03/2019 11:56:43
430,c,14/03/2019 11:57:00
431,b,14/03/2019 11:57:15
432,a,14/03/2019 11:57:38
429,d,14/03/2019 11:57:43
433,a,14/03/2019 11:57:58
430,d,14/03/2019 11:58:00
434,a,14/03/2019 11:58:13
431,d,14/03/2019 11:58:15
435,a,14/03/2019 11:58:32
432,b,14/03/2019 11:58:38
433,c,14/03/2019 11:58:58
434,b,14/03/2019 11:59:13
435,b,14/03/2019 11:59:32
432,d,14/03/2019 11:59:38
433,d,14/03/2019 11:59:58
434,d,14/03/2019 12:00:13
435,d,14/03/2019 12:00:32
436,a,14/03/2019 12:00:49
437,a,14/03/2019 12:01:00
436,c,14/03/2019 12:01:49
437,b,14/03/2019 12:02:00
436,d,14/03/2019 12:02:49
437,d,14/03/2019 12:03:00
438,a,14/03/2019 12:03:16
439,a,14/03/2019 12:03:17
440,a,14/03/2019 12:03:59
441,a,14/03/2019 12:04:06
438,c,14/03/2019 12:04:16
439,c,14/03/2019 12:04:17
440,c,14/03/2019 12:04:59
441,b,14/03/2019 12:05:06
438,d,14/03/2019 12:05:16
439,d,14/03/2019 12:05:17
440,d,14/03/2019 12:05:59
441,d,14/03/2019 12:06:06
442,a,14/03/2019 12:07:06
443,a,14/03/2019 12:08:03
442,c,14/03/2019 12:08:06
444,a,14/03/2019 12:08:43
443,c,14/03/2019 12:09:03
442,d,14/03/2019 12:09:06
445,a,14/03/2019 12:09:41
444,b,14/03/2019 12:09:43
446,a,14/03/2019 12:09:55
443,d,14/03/2019 12:10:03
447,a,14/03/2019 12:10:33
445,b,14/03/2019 12:10:41
448,a,14/03/2019 12:10:43
444,d,14/03/2019 12:10:43
446,b,14/03/2019 12:10:55
449,a,14/03/2019 12:11:02
447,c,14/03/2019 12:11:33
445,d,14/03/2019 12:11:41
448,b,14/03/2019 12:11:43
446,d,14/03/2019 12:11:55
449,c,14/03/2019 12:12:02
447,d,14/03/2019 12:12:33
448,d,14/03/2019 12:12:43
450,a,14/03/2019 12:12:52
449,d,14/03/2019 12:13:02
450,b,14/03/2019 12:13:52
450,d,14/03/2019 12:14:52
451,a,14/03/2019 12:15:36
452,a,14/03/2019 12:15:36
453,a,14/03/2019 12:15:40
454,a,14/03/2019 12:15:41
455,a,14/03/2019 12:15:49
456,a,14/03/2019 12:16:08
457,a,14/03/2019 12:16:10
458,a,14/03/2019 12:16:23
451,b,14/03/2019 12:16:36
452,c,14/03/2019 12:16:36
453,c,14/03/2019 12:16:40
454,b,14/03/2019 12:16:41
455,c,14/03/2019 12:16:49
456,c,14/03/2019 12:17:08
457,b,14/03/2019 12:17:10
458,c,14/03/2019 12:17:23
459,a,14/03/2019 12:17:34
451,d,14/03/2019 12:17:36
452,d,14/03/2019 12:17:36
453,d,14/03/2019 12:17:40
454,d,14/03/2019 12:17:41
455,d,14/03/2019 12:17:49
456,d,14/03/2019 12:18:08
457,d,14/03/2019 12:18:10
458,d,14/03/2019 12:18:23
459,c,14/03/2019 12:18:34
460,a,14/03/2019 12:18:50
461,a,14/03/2019 12:19:03
462,a,14/03/2019 12:19:14
459,d,14/03/2019 12:19:34
460,c,14/03/2019 12:19:50
463,a,14/03/2019 12:20:03
461,b,14/03/2019 12:20:03
462,b,14/03/2019 12:20:14
460,d,14/03/2019 12:20:50
463,c,14/03/2019 12:21:03
461,d,14/03/2019 12:21:03
462,d,14/03/2019 12:21:14
464,a,14/03/2019 12:21:54
463,d,14/03/2019 12:22:03
465,a,14/03/2019 12:22:05
464,c,14/03/2019 12:22:54
466,a,14/03/2019 12:22:56
465,c,14/03/2019 12:23:05
467,a,14/03/2019 12:23:53
464,d,14/03/2019 12:23:54
466,b,14/03/2019 12:23:56
465,d,14/03/2019 12:24:05
467,c,14/03/2019 12:24:53
466,d,14/03/2019 12:24:56
467,d,14/03/2019 12:25:53
468,a,14/03/2019 12:26:09
469,a,14/03/2019 12:26:27
468,b,14/03/2019 12:27:09
470,a,14/03/2019 12:27:22
469,c,14/03/2019 12:27:27
468,d,14/03/2019 12:28:09
470,c,14/03/2019 12:28:22
469,d,14/03/2019 12:28:27
471,a,14/03/2019 12:28:48
470,d,14/03/2019 12:29:22
471,c,14/03/2019 12:29:48
472,a,14/03/2019 12:30:01
473,a,14/03/2019 12:30:13
471,d,14/03/2019 12:30:48
472,c,14/03/2019 12:31:01
473,b,14/03/2019 12:31:13
472,d,14/03/2019 12:32:01
473,d,14/03/2019 12:32:13
474,a,14/03/2019 12:32:28
475,a,14/03/2019 12:32:36
476,a,14/03/2019 12:32:49
474,c,14/03/2019 12:33:28
475,c,14/03/2019 12:33:36
476,c,14/03/2019 12:33:49
474,d,14/03/2019 12:34:28
475,d,14/03/2019 12:34:36
476,d,14/03/2019 12:34:49
477,a,14/03/2019 12:35:01
477,c,14/03/2019 12:36:01
478,a,14/03/2019 12:36:27
477,d,14/03/2019 12:37:01
478,c,14/03/2019 12:37:27
479,a,14/03/2019 12:38:02
480,a,14/03/2019 12:38:08
478,d,14/03/2019 12:38:27
481,a,14/03/2019 12:38:59
479,c,14/03/2019 12:39:02
480,c,14/03/2019 12:39:08
481,b,14/03/2019 12:39:59
479,d,14/03/2019 12:40:02
482,a,14/03/2019 12:40:04
480,d,14/03/2019 12:40:08
483,a,14/03/2019 12:40:56
481,d,14/03/2019 12:40:59
482,b,14/03/2019 12:41:04
483,b,14/03/2019 12:41:56
482,d,14/03/2019 12:42:04
484,a,14/03/2019 12:42:20
483,d,14/03/2019 12:42:56
484,c,14/03/2019 12:43:20
484,d,14/03/2019 12:44:20
485,a,14/03/2019 12:44:22
485,b,14/03/2019 12:45:22
486,a,14/03/2019 12:45:57
487,a,14/03/2019 12:46:19
485,d,14/03/2019 12:46:22
488,a,14/03/2019 12:46:55
486,b,14/03/2019 12:46:57
487,c,14/03/2019 12:47:19
488,b,14/03/2019 12:47:55
486,d,14/03/2019 12:47:57
487,d,14/03/2019 12:48:19
489,a,14/03/2019 12:48:29
490,a,14/03/2019 12:48:37
491,a,14/03/2019 12:48:52
488,d,14/03/2019 12:48:55
492,a,14/03/2019 12:49:16
489,c,14/03/2019 12:49:29
490,c,14/03/2019 12:49:37
491,c,14/03/2019 12:49:52
492,c,14/03/2019 12:50:16
493,a,14/03/2019 12:50:22
489,d,14/03/2019 12:50:29
490,d,14/03/2019 12:50:37
491,d,14/03/2019 12:50:52
492,d,14/03/2019 12:51:16
493,b,14/03/2019 12:51:22
493,d,14/03/2019 12:52:22
494,a,14/03/2019 12:53:36
494,c,14/03/2019 12:54:36
495,a,14/03/2019 12:55:11
494,d,14/03/2019 12:55:36
495,c,14/03/2019 12:56:11
495,d,14/03/2019 12:57:11
496,a,14/03/2019 12:57:49
497,a,14/03/2019 12:57:57
496,b,14/03/2019 12:58:49
497,b,14/03/2019 12:58:57
498,a,14/03/2019 12:59:20
496,d,14/03/2019 12:59:49
497,d,14/03/2019 12:59:57
499,a,14/03/2019 13:00:04
498,b,14/03/2019 13:00:20
499,c,14/03/2019 13:01:04
498,d,14/03/2019 13:01:20
499,d,14/03/2019 13:02:04
